Color_Name,Color_Name_Readable,Hex,R,G,B,LAB(OpenCV)
green,green,#31b52f,49,181,47,[166  68 183]
green,green,#02b72e,2,183,46,[166  63 183]
green,green,#21a708,33,167,8,[153  68 188]
green,green,#00a906,0,169,6,[154  65 188]
green,green,#36a620,54,166,32,[153  73 183]
green,green,#19a71f,25,167,31,[153  68 183]
green,green,#00a91f,0,169,31,[154  66 183]
green,green,#31a62e,49,166,46,[153  73 178]
green,green,#0ca82e,12,168,46,[154  68 178]
green,green,#00a92e,0,169,46,[154  67 178]
green,green,#2aa63a,42,166,58,[153  73 173]
green,green,#00a83a,0,168,58,[154  68 173]
green,green,#289800,40,152,0,[140  74 185]
green,green,#009a00,0,154,0,[141  69 185]
green,green,#23980d,35,152,13,[140  73 183]
green,green,#009a0c,0,154,12,[141  69 183]
green,green,#1c9820,28,152,32,[140  73 178]
green,green,#009a20,0,154,32,[141  70 178]
green,green,#12982d,18,152,45,[140  73 173]
green,green,#009a2d,0,154,45,[141  71 173]
blue,blue,#0059ff,0,89,255,[114 171  41]
blue,blue,#005dc1,0,93,193,[104 145  69]
blue,blue,#1357ca,19,87,202,[102 153  63]
blue,blue,#005aca,0,90,202,[104 150  64]
blue,blue,#0056db,0,86,219,[104 160  55]
blue,blue,#004df6,0,77,246,[105 175  40]
blue,blue,#0045ff,0,69,255,[103 183  34]
blue,blue,#004aff,0,74,255,[106 180  35]
blue,blue,#0041ff,0,65,255,[101 185  32]
blue,blue,#0049c5,0,73,197,[ 91 160  59]
blue,blue,#0046cd,0,70,205,[ 91 165  54]
blue,blue,#0043d6,0,67,214,[ 91 170  49]
blue,blue,#0040df,0,64,223,[ 92 175  44]
blue,blue,#0037e7,0,55,231,[ 89 183  38]
blue,blue,#003de7,0,61,231,[ 92 179  40]
blue,blue,#0039f0,0,57,240,[ 93 185  35]
blue,blue,#0035f9,0,53,249,[ 94 190  31]
blue,blue,#150fff,21,15,255,[ 85 205  22]
blue,blue,#0021ea,0,33,234,[ 81 194  31]
blue,blue,#0000fc,0,0,252,[ 82 206  21]
purple,purple,#8c3ba0,140,59,160,[102 178  88]
purple,purple,#8541a0,133,65,160,[102 173  88]
purple,purple,#8f35a9,143,53,169,[102 183  83]
purple,purple,#873ca9,135,60,169,[102 178  83]
purple,purple,#922eb1,146,46,177,[102 188  78]
purple,purple,#8a36b1,138,54,177,[102 183  78]
purple,purple,#7f2d93,127,45,147,[ 89 178  88]
purple,purple,#891b9b,137,27,155,[ 89 188  83]
purple,purple,#82269b,130,38,155,[ 89 183  83]
purple,purple,#7a2f9b,122,47,155,[ 89 178  83]
purple,purple,#8c0da4,140,13,164,[ 89 193  78]
purple,purple,#841ea4,132,30,164,[ 89 188  78]
purple,purple,#7c28a4,124,40,164,[ 89 183  78]
purple,purple,#8711ac,135,17,172,[ 89 193  73]
purple,purple,#7f20ac,127,32,172,[ 89 188  73]
purple,purple,#82008e,130,0,142,[ 80 189  85]
purple,purple,#7e0096,126,0,150,[ 79 190  80]
purple,purple,#760796,118,7,150,[ 76 188  78]
purple,purple,#78009e,120,0,158,[ 78 191  74]
purple,purple,#6d0081,109,0,129,[ 67 184  85]
red,red,#ff150f,255,21,15,[137 207 191]
red,red,#ff151d,255,21,29,[138 207 187]
red,red,#ff1628,255,22,40,[138 207 182]
red,red,#f40000,244,0,0,[130 205 193]
red,red,#f30010,243,0,16,[130 205 188]
red,red,#ee0d0e,238,13,14,[128 203 188]
red,red,#f3001d,243,0,29,[130 205 184]
red,red,#ed0e1c,237,14,28,[128 203 183]
red,red,#ed0f26,237,15,38,[128 203 178]
red,red,#dd0000,221,0,0,[118 200 188]
red,red,#d70400,215,4,0,[115 198 187]
red,red,#dc000f,220,0,15,[117 200 183]
red,red,#d7050d,215,5,13,[115 198 183]
red,red,#dc001b,220,0,27,[117 200 179]
red,red,#d6061a,214,6,26,[115 198 178]
red,red,#d60724,214,7,36,[115 198 173]
red,red,#c60000,198,0,0,[105 194 183]
red,red,#c6000e,198,0,14,[105 194 179]
red,red,#c0000c,192,0,12,[102 193 178]
red,red,#c60019,198,0,25,[105 195 174]
pink,pink,#ffaad1,255,170,209,[201 165 121]
pink,pink,#ff97ba,255,151,186,[189 171 127]
pink,pink,#ff93c3,255,147,195,[188 174 121]
pink,pink,#ff98c3,255,152,195,[190 172 123]
pink,pink,#ff94cc,255,148,204,[189 175 117]
pink,pink,#ff8fd6,255,143,214,[187 179 110]
pink,pink,#ff7fa4,255,127,164,[176 180 131]
pink,pink,#ff84a4,255,132,164,[178 178 133]
pink,pink,#ff80ad,255,128,173,[177 181 127]
pink,pink,#fe85ad,254,133,173,[179 178 128]
pink,pink,#ff7ab6,255,122,182,[175 185 121]
pink,pink,#ff80b6,255,128,182,[177 182 122]
pink,pink,#fb85b6,251,133,182,[178 178 123]
pink,pink,#ff7bbf,255,123,191,[176 185 116]
pink,pink,#ff81bf,255,129,191,[179 183 118]
pink,pink,#ff7cc8,255,124,200,[177 186 112]
pink,pink,#fd81c8,253,129,200,[179 183 113]
pink,pink,#f672a0,246,114,160,[166 183 128]
pink,pink,#fa6ca9,250,108,169,[166 188 123]
pink,pink,#f372a8,243,114,168,[166 183 123]
yellow,yellow,#fff500,255,245,0,[241 111 221]
yellow,yellow,#fbf800,251,248,0,[242 108 221]
yellow,yellow,#f2fb00,242,251,0,[243 103 220]
yellow,yellow,#e9fd00,233,253,0,[242  98 220]
yellow,yellow,#fff51e,255,245,30,[241 112 218]
yellow,yellow,#faf81c,250,248,28,[242 108 218]
yellow,yellow,#f1fb1a,241,251,26,[243 103 218]
yellow,yellow,#fff337,255,243,55,[240 113 212]
yellow,yellow,#fff536,255,245,54,[242 112 213]
yellow,yellow,#f9f835,249,248,53,[242 108 213]
yellow,yellow,#f0fb34,240,251,52,[243 103 213]
yellow,yellow,#fff347,255,243,71,[240 114 207]
yellow,yellow,#fff647,255,246,71,[242 112 208]
yellow,yellow,#f7f846,247,248,70,[242 108 208]
yellow,yellow,#fff355,255,243,85,[241 114 202]
yellow,yellow,#fce400,252,228,0,[230 118 217]
yellow,yellow,#f3e700,243,231,0,[230 113 217]
yellow,yellow,#ebea00,235,234,0,[230 108 217]
yellow,yellow,#fbe423,251,228,35,[229 118 213]
yellow,yellow,#f2e721,242,231,33,[229 113 213]
orange,orange,#ff8b09,255,139,9,[177 165 202]
orange,orange,#fe8f06,254,143,6,[179 163 203]
orange,orange,#ff8b21,255,139,33,[177 166 197]
orange,orange,#fd8f20,253,143,32,[178 163 198]
orange,orange,#ff8631,255,134,49,[175 169 191]
orange,orange,#ff8b30,255,139,48,[177 166 192]
orange,orange,#ff7300,255,115,0,[165 177 200]
orange,orange,#fb7800,251,120,0,[166 173 200]
orange,orange,#f57d00,245,125,0,[166 169 200]
orange,orange,#ee8200,238,130,0,[166 163 200]
orange,orange,#ff6d14,255,109,20,[162 180 196]
orange,orange,#ff7312,255,115,18,[165 177 198]
orange,orange,#fb7810,251,120,16,[166 173 198]
orange,orange,#f47d0d,244,125,13,[166 168 198]
orange,orange,#ff7324,255,115,36,[165 177 193]
orange,orange,#fa7922,250,121,34,[166 173 193]
orange,orange,#f37d21,243,125,33,[165 168 193]
orange,orange,#f16600,241,102,0,[153 178 197]
orange,orange,#ea6b00,234,107,0,[153 173 196]
orange,orange,#e47000,228,112,0,[153 168 196]
brown,brown,#774800,119,72,0,[ 89 143 173]
brown,brown,#76480d,118,72,13,[ 89 143 168]
brown,brown,#754819,117,72,25,[ 89 143 163]
brown,brown,#744822,116,72,34,[ 89 143 158]
brown,brown,#6e4b22,110,75,34,[ 89 138 158]
brown,brown,#73482b,115,72,43,[ 89 143 153]
brown,brown,#6d4c2b,109,76,43,[ 90 138 153]
brown,brown,#683c00,104,60,0,[ 76 143 168]
brown,brown,#624000,98,64,0,[ 77 138 168]
brown,brown,#683d0d,104,61,13,[ 77 143 163]
brown,brown,#62400c,98,64,12,[ 77 138 163]
brown,brown,#673d17,103,61,23,[ 77 143 158]
brown,brown,#614017,97,64,23,[ 77 138 158]
brown,brown,#663d20,102,61,32,[ 77 143 153]
brown,brown,#604020,96,64,32,[ 77 138 153]
brown,brown,#612e00,97,46,0,[ 65 148 164]
brown,brown,#5b3100,91,49,0,[ 64 144 163]
brown,brown,#602e01,96,46,1,[ 64 148 163]
brown,brown,#5a3100,90,49,0,[ 63 143 162]
brown,brown,#543500,84,53,0,[ 64 137 163]
teal,teal,#489f90,72,159,144,[153  98 128]
teal,teal,#32a190,50,161,144,[153  93 128]
teal,teal,#04a38f,4,163,143,[153  88 128]
teal,teal,#00a58f,0,165,143,[155  87 129]
teal,teal,#3d9f98,61,159,152,[153  98 123]
teal,teal,#1fa198,31,161,152,[153  93 123]
teal,teal,#00a398,0,163,152,[154  90 124]
teal,teal,#399283,57,146,131,[141  98 128]
teal,teal,#1f9383,31,147,131,[140  93 128]
teal,teal,#009583,0,149,131,[141  90 128]
teal,teal,#2c928b,44,146,139,[140  98 123]
teal,teal,#00948b,0,148,139,[141  93 123]
teal,teal,#009494,0,148,148,[141  96 119]
teal,teal,#2a8476,42,132,118,[127  98 128]
teal,teal,#008676,0,134,118,[127  93 128]
teal,teal,#18857f,24,133,127,[128  98 123]
teal,teal,#00877e,0,135,126,[129  95 124]
teal,teal,#008587,0,133,135,[128  99 118]
teal,teal,#007872,0,120,114,[115  98 123]
teal,teal,#00787a,0,120,122,[116 101 119]
lightblue,lightblue,#bce9fe,188,233,254,[229 118 113]
lightblue,lightblue,#afecfe,175,236,254,[230 113 113]
lightblue,lightblue,#c1e7ff,193,231,255,[229 121 112]
lightblue,lightblue,#b5eaff,181,234,255,[229 116 112]
lightblue,lightblue,#a7ecff,167,236,255,[229 111 112]
lightblue,lightblue,#aedbf0,174,219,240,[217 118 113]
lightblue,lightblue,#a1def0,161,222,240,[217 113 113]
lightblue,lightblue,#b3d9fa,179,217,250,[217 123 108]
lightblue,lightblue,#a7dcf9,167,220,249,[217 118 108]
lightblue,lightblue,#99def9,153,222,249,[217 113 108]
lightblue,lightblue,#acd9ff,172,217,255,[216 122 105]
lightblue,lightblue,#9fdcff,159,220,255,[217 117 105]
lightblue,lightblue,#99ceeb,153,206,235,[204 118 108]
lightblue,lightblue,#9ecbf4,158,203,244,[204 123 103]
lightblue,lightblue,#91cef4,145,206,244,[204 118 103]
lightblue,lightblue,#a3c9fe,163,201,254,[204 128  98]
lightblue,lightblue,#96ccfe,150,204,254,[204 123  98]
lightblue,lightblue,#9bc9ff,155,201,255,[203 126  97]
lightblue,lightblue,#8dccff,141,204,255,[203 121  97]
lightblue,lightblue,#88beef,136,190,239,[191 123  98]
grey,grey,#afaba2,175,171,162,[179 128 133]
grey,grey,#a6aea2,166,174,162,[179 123 133]
grey,grey,#ababab,171,171,171,[179 128 128]
grey,grey,#a29d95,162,157,149,[166 128 133]
grey,grey,#98a095,152,160,149,[166 123 133]
grey,grey,#9e9e9e,158,158,158,[166 128 128]
grey,grey,#949088,148,144,136,[153 128 133]
grey,grey,#8b9388,139,147,136,[153 123 133]
grey,grey,#919191,145,145,145,[154 128 128]
grey,grey,#879390,135,147,144,[153 123 128]
grey,grey,#87837b,135,131,123,[140 128 133]
grey,grey,#7e867b,126,134,123,[140 123 133]
grey,grey,#8d8184,141,129,132,[141 133 128]
grey,grey,#848484,132,132,132,[141 128 128]
grey,grey,#7a8683,122,134,131,[140 123 128]
grey,grey,#7b776f,123,119,111,[128 128 133]
grey,grey,#72796e,114,121,110,[128 123 133]
grey,grey,#777777,119,119,119,[128 128 128]
grey,grey,#6e6a62,110,106,98,[115 128 133]
grey,grey,#6a6a6a,106,106,106,[114 128 128]
limegreen,limegreen,#bfff0e,191,255,14,[237  81 216]
limegreen,limegreen,#a4fa00,164,250,0,[230  73 214]
limegreen,limegreen,#aef815,174,248,21,[230  78 213]
limegreen,limegreen,#a2fa12,162,250,18,[229  73 213]
limegreen,limegreen,#96fc10,150,252,16,[229  68 213]
limegreen,limegreen,#88fe0e,136,254,14,[229  63 213]
limegreen,limegreen,#79ff0b,121,255,11,[229  58 213]
limegreen,limegreen,#acf82f,172,248,47,[229  78 208]
limegreen,limegreen,#a0fa2f,160,250,47,[229  73 208]
limegreen,limegreen,#94fc2e,148,252,46,[229  68 208]
limegreen,limegreen,#86fe2d,134,254,45,[229  63 208]
limegreen,limegreen,#9efa40,158,250,64,[229  73 203]
limegreen,limegreen,#9fea00,159,234,0,[217  78 211]
limegreen,limegreen,#93ec00,147,236,0,[217  73 210]
limegreen,limegreen,#86ee00,134,238,0,[217  68 210]
limegreen,limegreen,#78f000,120,240,0,[217  63 210]
limegreen,limegreen,#68f100,104,241,0,[217  59 210]
limegreen,limegreen,#9dea19,157,234,25,[217  78 208]
limegreen,limegreen,#91ec17,145,236,23,[217  73 208]
limegreen,limegreen,#84ee15,132,238,21,[217  68 208]
magenta,magenta,#cb1775,203,23,117,[115 198 123]
magenta,magenta,#c9197d,201,25,125,[115 198 118]
magenta,magenta,#cd0085,205,0,133,[115 203 114]
magenta,magenta,#c71a85,199,26,133,[115 198 113]
magenta,magenta,#ce0096,206,0,150,[118 204 105]
magenta,magenta,#bf0059,191,0,89,[104 196 134]
magenta,magenta,#b90b59,185,11,89,[102 193 133]
magenta,magenta,#bd0061,189,0,97,[104 196 129]
magenta,magenta,#b70d61,183,13,97,[102 193 128]
magenta,magenta,#bb0069,187,0,105,[103 196 124]
magenta,magenta,#b51069,181,16,105,[102 193 123]
magenta,magenta,#ba0071,186,0,113,[104 197 119]
magenta,magenta,#b41270,180,18,112,[102 193 118]
magenta,magenta,#b80079,184,0,121,[103 197 113]
magenta,magenta,#b50080,181,0,128,[103 197 109]
magenta,magenta,#b90089,185,0,137,[106 199 105]
magenta,magenta,#aa004d,170,0,77,[ 92 190 135]
magenta,magenta,#a80055,168,0,85,[ 92 190 129]
magenta,magenta,#a7005c,167,0,92,[ 92 190 125]
magenta,magenta,#a50064,165,0,100,[ 91 191 119]
lightgreen,lightgreen,#c2ff8c,194,255,140,[239  90 177]
lightgreen,lightgreen,#b6ff8c,182,255,140,[238  86 176]
lightgreen,lightgreen,#beff97,190,255,151,[239  90 171]
lightgreen,lightgreen,#b2ff96,178,255,150,[238  86 171]
lightgreen,lightgreen,#c6ffa1,198,255,161,[241  94 167]
lightgreen,lightgreen,#bbffa1,187,255,161,[239  90 166]
lightgreen,lightgreen,#aeffa1,174,255,161,[237  86 165]
lightgreen,lightgreen,#c2ffab,194,255,171,[241  94 162]
lightgreen,lightgreen,#b6ffab,182,255,171,[239  90 161]
lightgreen,lightgreen,#beffb5,190,255,181,[240  94 157]
lightgreen,lightgreen,#a8f77f,168,247,127,[230  83 178]
lightgreen,lightgreen,#9bf97e,155,249,126,[230  78 178]
lightgreen,lightgreen,#b0f589,176,245,137,[230  88 173]
lightgreen,lightgreen,#a4f789,164,247,137,[230  83 173]
lightgreen,lightgreen,#97f989,151,249,137,[229  78 173]
lightgreen,lightgreen,#b8f394,184,243,148,[230  93 168]
lightgreen,lightgreen,#acf593,172,245,147,[230  88 168]
lightgreen,lightgreen,#a0f793,160,247,147,[229  83 168]
lightgreen,lightgreen,#b4f39e,180,243,158,[230  93 163]
lightgreen,lightgreen,#a8f59d,168,245,157,[229  88 163]
brightgreen,brightgreen,#51ff05,81,255,5,[226  49 212]
brightgreen,brightgreen,#31ff02,49,255,2,[225  45 211]
brightgreen,brightgreen,#4cff2a,76,255,42,[226  49 207]
brightgreen,brightgreen,#28ff29,40,255,41,[225  45 206]
brightgreen,brightgreen,#46ff3d,70,255,61,[226  49 202]
brightgreen,brightgreen,#19ff3d,25,255,61,[225  45 201]
brightgreen,brightgreen,#00ff4c,0,255,76,[225  45 196]
brightgreen,brightgreen,#3af500,58,245,0,[217  49 209]
brightgreen,brightgreen,#00f600,0,246,0,[217  44 209]
brightgreen,brightgreen,#34f50e,52,245,14,[217  48 208]
brightgreen,brightgreen,#00f70c,0,247,12,[218  44 208]
brightgreen,brightgreen,#2cf52b,44,245,43,[217  48 203]
brightgreen,brightgreen,#00f72b,0,247,43,[218  45 203]
brightgreen,brightgreen,#20f53d,32,245,61,[217  48 198]
brightgreen,brightgreen,#00f73d,0,247,61,[218  46 198]
brightgreen,brightgreen,#3be500,59,229,0,[205  53 205]
brightgreen,brightgreen,#09e600,9,230,0,[204  49 205]
brightgreen,brightgreen,#00e614,0,230,20,[204  49 203]
brightgreen,brightgreen,#00e62c,0,230,44,[204  50 198]
brightgreen,brightgreen,#00d800,0,216,0,[193  52 201]
skyblue,skyblue,#b5eaff,181,234,255,[229 116 112]
skyblue,skyblue,#acd9ff,172,217,255,[216 122 105]
skyblue,skyblue,#9fdcff,159,220,255,[217 117 105]
skyblue,skyblue,#90dfff,144,223,255,[217 112 105]
skyblue,skyblue,#91cef4,145,206,244,[204 118 103]
skyblue,skyblue,#82d1f4,130,209,244,[204 113 103]
skyblue,skyblue,#96ccfe,150,204,254,[204 123  98]
skyblue,skyblue,#87cefe,135,206,254,[204 118  98]
skyblue,skyblue,#77d1fd,119,209,253,[204 113  98]
skyblue,skyblue,#9bc9ff,155,201,255,[203 126  97]
skyblue,skyblue,#8dccff,141,204,255,[203 121  97]
skyblue,skyblue,#7dcfff,125,207,255,[204 116  97]
skyblue,skyblue,#88beef,136,190,239,[191 123  98]
skyblue,skyblue,#79c1ef,121,193,239,[192 118  98]
skyblue,skyblue,#7ebef8,126,190,248,[191 123  93]
skyblue,skyblue,#6ec1f8,110,193,248,[191 118  93]
skyblue,skyblue,#83bcff,131,188,255,[191 127  89]
skyblue,skyblue,#73bfff,115,191,255,[191 122  89]
skyblue,skyblue,#74aff3,116,175,243,[179 128  88]
skyblue,skyblue,#68affc,104,175,252,[178 128  83]
cyan,cyan,#80fff9,128,255,249,[237  91 120]
cyan,cyan,#74ffff,116,255,255,[237  90 117]
cyan,cyan,#59faea,89,250,234,[230  83 123]
cyan,cyan,#37fcea,55,252,234,[230  78 123]
cyan,cyan,#00feea,0,254,234,[230  74 123]
cyan,cyan,#64f8f4,100,248,244,[230  88 118]
cyan,cyan,#47faf4,71,250,244,[230  83 118]
cyan,cyan,#04fcf4,4,252,244,[230  78 118]
cyan,cyan,#54f8fe,84,248,254,[230  88 113]
cyan,cyan,#2bfafe,43,250,254,[229  83 113]
cyan,cyan,#00fdfd,0,253,253,[231  80 114]
cyan,cyan,#5ef6ff,94,246,255,[229  91 112]
cyan,cyan,#3df9ff,61,249,255,[229  86 112]
cyan,cyan,#00fbff,0,251,255,[230  82 112]
cyan,cyan,#00efdc,0,239,220,[218  77 124]
cyan,cyan,#2eece6,46,236,230,[217  83 118]
cyan,cyan,#00eee6,0,238,230,[218  80 118]
cyan,cyan,#00ecef,0,236,239,[217  84 113]
cyan,cyan,#1ceaf9,28,234,249,[217  88 108]
cyan,cyan,#00ecf9,0,236,249,[218  87 108]
turquoise,turquoise,#16d0ae,22,208,174,[191  78 133]
turquoise,turquoise,#00d2ae,0,210,174,[193  76 134]
turquoise,turquoise,#2eceb7,46,206,183,[191  83 128]
turquoise,turquoise,#00d0b7,0,208,183,[192  80 128]
turquoise,turquoise,#3dcdc1,61,205,193,[192  88 123]
turquoise,turquoise,#05cfc0,5,207,192,[192  83 123]
turquoise,turquoise,#00cfca,0,207,202,[192  86 118]
turquoise,turquoise,#2cc0a1,44,192,161,[179  83 133]
turquoise,turquoise,#00c2a1,0,194,161,[179  79 133]
turquoise,turquoise,#0cc0aa,12,192,170,[179  83 128]
turquoise,turquoise,#00c2aa,0,194,170,[180  82 129]
turquoise,turquoise,#27bfb3,39,191,179,[179  88 123]
turquoise,turquoise,#00c1b3,0,193,179,[180  85 124]
turquoise,turquoise,#00bfbc,0,191,188,[179  88 118]
turquoise,turquoise,#00b493,0,180,147,[167  81 134]
turquoise,turquoise,#26b09d,38,176,157,[166  88 128]
turquoise,turquoise,#00b29c,0,178,156,[166  85 128]
turquoise,turquoise,#00b1a5,0,177,165,[166  88 123]
turquoise,turquoise,#00b1ae,0,177,174,[167  90 119]
turquoise,turquoise,#00a398,0,163,152,[154  90 124]
darkblue,darkblue,#08315c,8,49,92,[ 52 132  99]
darkblue,darkblue,#0c2549,12,37,73,[ 38 133 103]
darkblue,darkblue,#002849,0,40,73,[ 40 129 104]
darkblue,darkblue,#0e2450,14,36,80,[ 39 137  99]
darkblue,darkblue,#002650,0,38,80,[ 39 134  99]
darkblue,darkblue,#0f2158,15,33,88,[ 38 143  93]
darkblue,darkblue,#002458,0,36,88,[ 39 139  93]
darkblue,darkblue,#0f1f5f,15,31,95,[ 38 148  88]
darkblue,darkblue,#00225f,0,34,95,[ 39 145  89]
darkblue,darkblue,#002067,0,32,103,[ 40 150  84]
darkblue,darkblue,#001c45,0,28,69,[ 28 136 100]
darkblue,darkblue,#00184c,0,24,76,[ 27 143  94]
darkblue,darkblue,#001a4c,0,26,76,[ 28 141  95]
darkblue,darkblue,#001553,0,21,83,[ 26 150  88]
darkblue,darkblue,#0d0d5a,13,13,90,[ 26 157  83]
darkblue,darkblue,#00125a,0,18,90,[ 27 153  84]
darkblue,darkblue,#000f62,0,15,98,[ 27 159  79]
darkblue,darkblue,#000547,0,5,71,[ 12 155  88]
darkblue,darkblue,#000a47,0,10,71,[ 16 151  90]
darkblue,darkblue,#00024e,0,2,78,[ 14 159  84]
darkgreen,darkgreen,#193711,25,55,17,[ 51 108 149]
darkgreen,darkgreen,#0b3911,11,57,17,[ 52 102 148]
darkgreen,darkgreen,#003a11,0,58,17,[ 52 100 148]
darkgreen,darkgreen,#163719,22,55,25,[ 51 108 143]
darkgreen,darkgreen,#043919,4,57,25,[ 51 103 143]
darkgreen,darkgreen,#003a19,0,58,25,[ 52 101 143]
darkgreen,darkgreen,#003921,0,57,33,[ 52 103 138]
darkgreen,darkgreen,#132c00,19,44,0,[ 38 110 149]
darkgreen,darkgreen,#062d00,6,45,0,[ 38 105 149]
darkgreen,darkgreen,#002e00,0,46,0,[ 39 102 150]
darkgreen,darkgreen,#0f2c03,15,44,3,[ 38 108 148]
darkgreen,darkgreen,#012d03,1,45,3,[ 38 103 148]
darkgreen,darkgreen,#0a2c0f,10,44,15,[ 38 109 143]
darkgreen,darkgreen,#002d0f,0,45,15,[ 38 105 142]
darkgreen,darkgreen,#042c17,4,44,23,[ 38 108 138]
darkgreen,darkgreen,#002e17,0,46,23,[ 40 106 139]
darkgreen,darkgreen,#062100,6,33,0,[ 26 110 143]
darkgreen,darkgreen,#002300,0,35,0,[ 27 108 143]
darkgreen,darkgreen,#012200,1,34,0,[ 27 108 143]
darkgreen,darkgreen,#002300,0,35,0,[ 27 108 143]
aqua,aqua,#24ffcd,36,255,205,[230  68 138]
aqua,aqua,#5cfbd7,92,251,215,[230  78 133]
aqua,aqua,#3cfdd7,60,253,215,[229  73 133]
aqua,aqua,#00ffd7,0,255,215,[230  69 133]
aqua,aqua,#4cfce1,76,252,225,[230  78 128]
aqua,aqua,#1dfee1,29,254,225,[230  73 128]
aqua,aqua,#00feea,0,254,234,[230  74 123]
aqua,aqua,#39eec0,57,238,192,[217  73 138]
aqua,aqua,#00f0bf,0,240,191,[217  69 138]
aqua,aqua,#49edc9,73,237,201,[217  78 133]
aqua,aqua,#1eefc9,30,239,201,[217  73 133]
aqua,aqua,#00f1c9,0,241,201,[218  71 134]
aqua,aqua,#36edd3,54,237,211,[217  78 128]
aqua,aqua,#00efd3,0,239,211,[217  74 128]
aqua,aqua,#10eddc,16,237,220,[217  78 123]
aqua,aqua,#00efdc,0,239,220,[218  77 124]
aqua,aqua,#00e0bb,0,224,187,[204  74 133]
aqua,aqua,#15dec5,21,222,197,[204  78 128]
aqua,aqua,#00e0c5,0,224,197,[205  77 128]
aqua,aqua,#00dfce,0,223,206,[205  80 124]
olive,olive,#828931,130,137,49,[140 113 173]
olive,olive,#80893b,128,137,59,[140 113 168]
olive,olive,#777c00,119,124,0,[127 113 183]
olive,olive,#767c16,118,124,22,[127 113 178]
olive,olive,#757c24,117,124,36,[127 113 173]
olive,olive,#737d2f,115,125,47,[128 113 168]
olive,olive,#716d00,113,109,0,[115 118 179]
olive,olive,#6a7000,106,112,0,[115 113 179]
olive,olive,#627200,98,114,0,[115 109 179]
olive,olive,#697003,105,112,3,[115 113 178]
olive,olive,#6f6e17,111,110,23,[115 117 173]
olive,olive,#687016,104,112,22,[115 113 173]
olive,olive,#6e6e23,110,110,35,[115 118 168]
olive,olive,#667023,102,112,35,[115 113 168]
olive,olive,#636100,99,97,0,[102 118 175]
olive,olive,#5c6400,92,100,0,[103 113 175]
olive,olive,#5b6405,91,100,5,[102 113 173]
olive,olive,#616117,97,97,23,[102 118 168]
olive,olive,#606222,96,98,34,[102 118 163]
olive,olive,#555500,85,85,0,[ 89 118 170]
navyblue,navyblue,#182542,24,37,66,[ 38 133 108]
navyblue,navyblue,#1b2349,27,35,73,[ 38 138 103]
navyblue,navyblue,#0c2549,12,37,73,[ 38 133 103]
navyblue,navyblue,#0e2450,14,36,80,[ 39 137  99]
navyblue,navyblue,#002650,0,38,80,[ 39 134  99]
navyblue,navyblue,#0c1b37,12,27,55,[ 26 134 108]
navyblue,navyblue,#001d36,0,29,54,[ 26 130 108]
navyblue,navyblue,#0e193e,14,25,62,[ 26 138 103]
navyblue,navyblue,#001b3d,0,27,61,[ 26 133 104]
navyblue,navyblue,#0f1745,15,23,69,[ 26 144  98]
navyblue,navyblue,#001a45,0,26,69,[ 27 138  98]
navyblue,navyblue,#001c45,0,28,69,[ 28 136 100]
navyblue,navyblue,#00184c,0,24,76,[ 27 143  94]
navyblue,navyblue,#001a4c,0,26,76,[ 28 141  95]
navyblue,navyblue,#00132c,0,19,44,[ 15 132 109]
navyblue,navyblue,#001132,0,17,50,[ 15 134 104]
navyblue,navyblue,#020b39,2,11,57,[ 12 143  98]
navyblue,navyblue,#000e39,0,14,57,[ 14 141  99]
navyblue,navyblue,#000c40,0,12,64,[ 15 146  94]
navyblue,navyblue,#00002e,0,0,46,[  5 141 101]
lavender,lavender,#dab9ff,218,185,255,[204 153  98]
lavender,lavender,#dfb5ff,223,181,255,[203 156  97]
lavender,lavender,#d5b9ff,213,185,255,[203 151  97]
lavender,lavender,#cdaede,205,174,222,[192 148 108]
lavender,lavender,#d1aae7,209,170,231,[191 153 103]
lavender,lavender,#c8aee7,200,174,231,[191 148 103]
lavender,lavender,#d6a7f0,214,167,240,[191 158  98]
lavender,lavender,#ccabf0,204,171,240,[191 153  98]
lavender,lavender,#d0a8f9,208,168,249,[191 158  93]
lavender,lavender,#c7acf9,199,172,249,[192 153  93]
lavender,lavender,#d4a5ff,212,165,255,[191 162  90]
lavender,lavender,#cba8ff,203,168,255,[191 157  90]
lavender,lavender,#c39dd9,195,157,217,[179 153 103]
lavender,lavender,#baa1d9,186,161,217,[179 148 103]
lavender,lavender,#c79ae2,199,154,226,[179 158  98]
lavender,lavender,#be9ee2,190,158,226,[179 153  98]
lavender,lavender,#c29aeb,194,154,235,[178 158  93]
lavender,lavender,#c098fd,192,152,253,[179 163  83]
lavender,lavender,#b590cb,181,144,203,[166 153 103]
lavender,lavender,#b48ddd,180,141,221,[166 158  93]
fuchsia,fuchsia,#de0ca3,222,12,163,[128 208 103]
fuchsia,fuchsia,#d725a3,215,37,163,[128 203 103]
fuchsia,fuchsia,#db11ac,219,17,172,[128 208  98]
fuchsia,fuchsia,#d427ac,212,39,172,[128 203  98]
fuchsia,fuchsia,#d815b4,216,21,180,[128 208  93]
fuchsia,fuchsia,#dc00bd,220,0,189,[129 212  89]
fuchsia,fuchsia,#d800c5,216,0,197,[128 212  84]
fuchsia,fuchsia,#cd0085,205,0,133,[115 203 114]
fuchsia,fuchsia,#d1008e,209,0,142,[118 204 110]
